Title,Price,Marque,Modele,Kilometrage,Mise_en_circulation,Energie,Boite_vitesse,Puissance_fiscale,Puissance_ch,Transmission,Carrosserie,Etat_general,Proprietaires,Gouvernorat,Couleur_exterieure,Couleur_interieure,Sellerie,Nombre_places,Nombre_portes,Cylindree,Equipements,Date_annonce,URL
ssangyong corando,29900 DT,Ssangyong,Korando,0,01.2012,Essence,Automatique,12,,,,Occasion,,Bizerte,blanc,,,,,2.7,"<p><span style=""background-color:rgb( 255 , 255 , 255 );color:rgb( 8 , 8 , 9 )""> Hamdoun Auto </span></p><p><span style=""background-color:rgb( 255 , 255 , 255 );color:rgb( 8 , 8 , 9 )""> Ssangyong corando 4*4</span></p><p><span style=""background-color:rgb( 255 , 255 , 255 );color:rgb( 8 , 8 , 9 )"">Voiture en excellent état</span></p><p><span style=""background-color:rgb( 255 , 255 , 255 );color:rgb( 8 , 8 , 9 )""> Prix 29.900</span></p><p><span style=""background-color:rgb( 255 , 255 , 255 );color:rgb( 8 , 8 , 9 )""> Puissance fiscale : 11 cv gazoil</span></p><p><span style=""background-color:rgb( 255 , 255 , 255 );color:rgb( 8 , 8 , 9 )""></span></p><p><span style=""background-color:rgb( 255 , 255 , 255 );color:rgb( 8 , 8 , 9 )""> Date de mise en circulation : 2012</span></p><p><span style=""background-color:rgb( 255 , 255 , 255 );color:rgb( 8 , 8 , 9 )""> Boite : auto</span></p><p><span style=""background-color:rgb( 255 , 255 , 255 );color:rgb( 8 , 8 , 9 )"">Options :</span></p><p><span style=""background-color:rgb( 255 , 255 , 255 );color:rgb( 8 , 8 , 9 )""> Climatiseur</span></p><p><span style=""background-color:rgb( 255 , 255 , 255 );color:rgb( 8 , 8 , 9 )""> toit ouvrant</span></p><p><span style=""background-color:rgb( 255 , 255 , 255 );color:rgb( 8 , 8 , 9 )""> radar de recule</span></p><p><span style=""background-color:rgb( 255 , 255 , 255 );color:rgb( 8 , 8 , 9 )""> sonorisation</span></p><p><span style=""background-color:rgb( 255 , 255 , 255 );color:rgb( 8 , 8 , 9 )""> Commande online system</span></p><p><span style=""background-color:rgb( 255 , 255 , 255 );color:rgb( 8 , 8 , 9 )""> Regulateur de vitesse</span></p><p><span style=""background-color:rgb( 255 , 255 , 255 );color:rgb( 8 , 8 , 9 )"">volant multifonctions</span></p><p><span style=""background-color:rgb( 255 , 255 , 255 );color:rgb( 8 , 8 , 9 )""> jantes aluminium</span></p><p><span style=""background-color:rgb( 255 , 255 , 255 );color:rgb( 8 , 8 , 9 )"">air bags frontaux latéraux , rideaux</span></p><p><span style=""background-color:rgb( 255 , 255 , 255 );color:rgb( 8 , 8 , 9 )""> usb , aux , Bluetooth</span></p><p><span style=""background-color:rgb( 255 , 255 , 255 );color:rgb( 8 , 8 , 9 )"">anti patinage ESP</span></p><p><span style=""background-color:rgb( 255 , 255 , 255 );color:rgb( 8 , 8 , 9 )"">anti démarrage électronique</span></p><p><span style=""background-color:rgb( 255 , 255 , 255 );color:rgb( 8 , 8 , 9 )"">capteur de pluie</span></p><p><span style=""background-color:rgb( 255 , 255 , 255 );color:rgb( 8 , 8 , 9 )"">rétroviseur rabattable</span></p><p><span style=""background-color:rgb( 255 , 255 , 255 );color:rgb( 8 , 8 , 9 )"">Disponible a notre showroom Hamdoun Auto rue 7 novembre devant lycée Manzel jmil . Bizerte</span></p><p><span style=""background-color:rgb( 255 , 255 , 255 );color:rgb( 8 , 8 , 9 )""> 22045077</span></p><p><span style=""background-color:rgb( 255 , 255 , 255 );color:rgb( 8 , 8 , 9 )"">99626002</span></p><p></p>",2026-01-12,https://www.cava.tn/voitures/ssangyong-corando-979370
polo9,39900 DT,Volkswagen,Polo,0,01.2022,Essence,Manuelle,5,,,,Occasion,,Bizerte,gris,,,,,1.2,"<p><span style=""background-color:rgb( 255 , 255 , 255 );color:rgb( 8 , 8 , 9 )"">Hamdoun auto</span></p><p><span style=""background-color:rgb( 255 , 255 , 255 );color:rgb( 8 , 8 , 9 )"">Volkswagen Polo 9</span></p><p><span style=""background-color:rgb( 255 , 255 , 255 );color:rgb( 8 , 8 , 9 )""> Voiture en excellent état</span></p><p><span style=""background-color:rgb( 255 , 255 , 255 );color:rgb( 8 , 8 , 9 )""> prix 39900</span></p><p><span style=""background-color:rgb( 255 , 255 , 255 );color:rgb( 8 , 8 , 9 )""> Puissance fiscale : essence 4</span></p><p><span style=""background-color:rgb( 255 , 255 , 255 );color:rgb( 8 , 8 , 9 )""> Date de mise en circulation : 2022</span></p><p><span style=""background-color:rgb( 255 , 255 , 255 );color:rgb( 8 , 8 , 9 )""> Boite : manuelle 5rapport</span></p><p><span style=""background-color:rgb( 255 , 255 , 255 );color:rgb( 8 , 8 , 9 )"">Options :</span></p><p><span style=""background-color:rgb( 255 , 255 , 255 );color:rgb( 8 , 8 , 9 )""> écran tactile</span></p><p><span style=""background-color:rgb( 255 , 255 , 255 );color:rgb( 8 , 8 , 9 )""> radar de recul</span></p><p><span style=""background-color:rgb( 255 , 255 , 255 );color:rgb( 8 , 8 , 9 )""> jantes aluminium</span></p><p><span style=""background-color:rgb( 255 , 255 , 255 );color:rgb( 8 , 8 , 9 )"">climatisation bi -zon</span></p><p><span style=""background-color:rgb( 255 , 255 , 255 );color:rgb( 8 , 8 , 9 )""> sonorisation bose</span></p><p><span style=""background-color:rgb( 255 , 255 , 255 );color:rgb( 8 , 8 , 9 )""> Commande online system</span></p><p><span style=""background-color:rgb( 255 , 255 , 255 );color:rgb( 8 , 8 , 9 )"">volant multifonctions</span></p><p><span style=""background-color:rgb( 255 , 255 , 255 );color:rgb( 8 , 8 , 9 )"">air bags frontaux latéraux , rideaux</span></p><p><span style=""background-color:rgb( 255 , 255 , 255 );color:rgb( 8 , 8 , 9 )"">anti patinage ESP</span></p><p><span style=""background-color:rgb( 255 , 255 , 255 );color:rgb( 8 , 8 , 9 )"">anti démarrage électronique</span></p><p><span style=""background-color:rgb( 255 , 255 , 255 );color:rgb( 8 , 8 , 9 )"">Disponible a notre showroom Hamdoun Auto rue 7 novembre devant lycée Manzel jmil . Bizerte</span></p><p><span style=""background-color:rgb( 255 , 255 , 255 );color:rgb( 8 , 8 , 9 )""> 22045077</span></p><p><span style=""background-color:rgb( 255 , 255 , 255 );color:rgb( 8 , 8 , 9 )"">99626002</span></p><p></p>",2026-01-12,https://www.cava.tn/voitures/polo9-979368
Seat arona xperience,80000 DT,Seat,Arona,66000,01.2023,Essence,Automatique,6,,,,Occasion,,Sfax,gris,,,,,1.0,"<p style=""margin:0px;font-size:17px;line-height:normal;color:rgb( 0 , 0 , 0 )""><span style=""font-family:&#39;uictfonttextstylebody&#39;"">À vendre seat arona xperience état neuf</span></p><p style=""margin:0px;font-size:17px;line-height:normal;min-height:24px;color:rgb( 0 , 0 , 0 )""><span style=""font-family:&#39;uictfonttextstylebody&#39;""></span><br /></p><p style=""margin:0px;font-size:17px;line-height:normal;color:rgb( 0 , 0 , 0 )""><span style=""font-family:&#39;uictfonttextstylebody&#39;"">Sellerie en cuir</span></p><p style=""margin:0px;font-size:17px;line-height:normal;color:rgb( 0 , 0 , 0 )""><span style=""font-family:&#39;uictfonttextstylebody&#39;"">Navigation gps</span></p><p style=""margin:0px;font-size:17px;line-height:normal;color:rgb( 0 , 0 , 0 )""><span style=""font-family:&#39;uictfonttextstylebody&#39;"">Année 2023</span></p><p style=""margin:0px;font-size:17px;line-height:normal;color:rgb( 0 , 0 , 0 )""><span style=""font-family:&#39;uictfonttextstylebody&#39;"">Kilométrage 60000</span></p><p style=""margin:0px;font-size:17px;line-height:normal;color:rgb( 0 , 0 , 0 )""><span style=""font-family:&#39;uictfonttextstylebody&#39;"">Puissance 6 cv essence </span></p><p style=""margin:0px;font-size:17px;line-height:normal;color:rgb( 0 , 0 , 0 )""><span style=""font-family:&#39;uictfonttextstylebody&#39;"">Caméra de recul</span></p><p style=""margin:0px;font-size:17px;line-height:normal;color:rgb( 0 , 0 , 0 )""><span style=""font-family:&#39;uictfonttextstylebody&#39;"">Détecteur de fatigue </span></p><p style=""margin:0px;font-size:17px;line-height:normal;color:rgb( 0 , 0 , 0 )""><span style=""font-family:&#39;uictfonttextstylebody&#39;"">Phares full led</span></p><p style=""margin:0px;font-size:17px;line-height:normal;color:rgb( 0 , 0 , 0 )""><span style=""font-family:&#39;uictfonttextstylebody&#39;"">Jantes en alliage par 18 </span></p><p style=""margin:0px;font-size:17px;line-height:normal;color:rgb( 0 , 0 , 0 )""><span style=""font-family:&#39;uictfonttextstylebody&#39;"">Écran central tactile </span></p><p style=""margin:0px;font-size:17px;line-height:normal;color:rgb( 0 , 0 , 0 )""><span style=""font-family:&#39;uictfonttextstylebody&#39;"">Lumière d’ambiance </span></p><p style=""margin:0px;font-size:17px;line-height:normal;color:rgb( 0 , 0 , 0 )""><span style=""font-family:&#39;uictfonttextstylebody&#39;"">Volant en cuir multifonctions </span></p><p style=""margin:0px;font-size:17px;line-height:normal;color:rgb( 0 , 0 , 0 )""><span style=""font-family:&#39;uictfonttextstylebody&#39;"">Bouton start &amp; stop</span></p><p style=""margin:0px;font-size:17px;line-height:normal;color:rgb( 0 , 0 , 0 )""><span style=""font-family:&#39;uictfonttextstylebody&#39;"">Clés intelligentes accès mains libres </span></p><p style=""margin:0px;font-size:17px;line-height:normal;color:rgb( 0 , 0 , 0 )""><span style=""font-family:&#39;uictfonttextstylebody&#39;"">3 modes de conduite confort sport et eco </span></p><p style=""margin:0px;font-size:17px;line-height:normal;color:rgb( 0 , 0 , 0 )""><span style=""font-family:&#39;uictfonttextstylebody&#39;"">Digital cockpit</span></p><p style=""margin:0px;font-size:17px;line-height:normal;color:rgb( 0 , 0 , 0 )""><span style=""font-family:&#39;uictfonttextstylebody&#39;"">Park assist</span></p><p style=""margin:0px;font-size:17px;line-height:normal;color:rgb( 0 , 0 , 0 )""><span style=""font-family:&#39;uictfonttextstylebody&#39;"">Alarme </span></p><p style=""margin:0px;font-size:17px;line-height:normal;color:rgb( 0 , 0 , 0 )""><span style=""font-family:&#39;uictfonttextstylebody&#39;"">Encore sous garantie </span></p><p style=""margin:0px;font-size:17px;line-height:normal;color:rgb( 0 , 0 , 0 )""><span style=""font-family:&#39;uictfonttextstylebody&#39;"">Tel 98472783</span></p>",2026-01-12,https://www.cava.tn/voitures/seat-arona-xperience-979311
Seat Ateca 1.4 2021,0 DT,Seat,Ateca,90000,01.2021,Essence,Automatique,8,,,,Occasion,,Tunis,Autres,,,,,1.4,"ATECA XPERIENCE 1.4 TSIVoiture premier main Année: 2021Kilométrage: 90000kmEntretien a jour chez ennakl automobile Options :Apple Carplay Virtual Cockpit Systeme audio avec Subwoofer 340W Beats Caméras 360° Toit ouvrant panomarique Eclairage d&#39;ambiance Blocage de différentielle XDS Contrôle électronique de stabilisation ESP Contrôle de la pression des pneus Assistant de changement de voie Line Assit Aide au stationnement Parkassist Airbag frontaux, latéraux, genoux Phares et feux LED Dynamiques Mode Sport, Eco, Confort et Individual Ouverture et Démarrage sans clé Ouverture du Hayon confort Roue de secours Réglages sièges électrique et chauffants avec mémoire Ancrage sièges enfants Isofix Régulateur de vitesse de vitesse Détecteur de pluie et de lumière Rétroviseurs électriques Volant Multifonctions sport cuir Rétroviseur intérieur réglage Jour/Nuit automatique Jantes en alliage léger 19 pouces Barres de toit en métal brillant Tel: 98386391",2026-01-11,https://www.cava.tn/voitures/seat-ateca-14-2021-979231
CLA TRES PROPRE,72 DT,Mercedes,Classe Cla,90,01.2016,Essence,Automatique,7,,,,Neuf,,Monastir,noir,,,,,>4.0,<p>Cla très propre très bien entretenu tte options sauf toit 90.000 klm model 2016 Prix 72000</p><p>TEL 40414253</p>,2026-01-11,https://www.cava.tn/voitures/cla-tres-propre-979214
Symbole 1,22000 DT,Renault,Autres,330000,01.2010,Essence,Manuelle,4,,,,Occasion,,Kef,gris,,,,,>4.0,كرهبة نظيفة موجودة في الكاف رقم الهاتف 23116419,2026-01-10,https://www.cava.tn/voitures/symbole-1-979184
fiat tipo,38900 DT,Fiat,Autres,0,01.2020,Essence,Manuelle,5,,,,Occasion,,Bizerte,gris,,,,,1.2,"<p><span style=""background-color:rgb( 255 , 255 , 255 );color:rgb( 8 , 8 , 9 )"">Hamdoun auto </span></p><p><span style=""background-color:rgb( 255 , 255 , 255 );color:rgb( 8 , 8 , 9 )""> Fiat Tipo</span></p><p><span style=""background-color:rgb( 255 , 255 , 255 );color:rgb( 8 , 8 , 9 )""> Voiture en excellent état première main</span></p><p><span style=""background-color:rgb( 255 , 255 , 255 );color:rgb( 8 , 8 , 9 )""> prix 38.900</span></p><p><span style=""background-color:rgb( 255 , 255 , 255 );color:rgb( 8 , 8 , 9 )""> Puissance fiscale : essence 5</span></p><p><span style=""background-color:rgb( 255 , 255 , 255 );color:rgb( 8 , 8 , 9 )""> Date de mise en circulation : 2020</span></p><p><span style=""background-color:rgb( 255 , 255 , 255 );color:rgb( 8 , 8 , 9 )""> Boite : manuelle 6 rapport</span></p><p><span style=""background-color:rgb( 255 , 255 , 255 );color:rgb( 8 , 8 , 9 )"">klm 100.000</span></p><p><span style=""background-color:rgb( 255 , 255 , 255 );color:rgb( 8 , 8 , 9 )"">Options :</span></p><p><span style=""background-color:rgb( 255 , 255 , 255 );color:rgb( 8 , 8 , 9 )""> jante 16</span></p><p><span style=""background-color:rgb( 255 , 255 , 255 );color:rgb( 8 , 8 , 9 )""> sonorisation bose</span></p><p><span style=""background-color:rgb( 255 , 255 , 255 );color:rgb( 8 , 8 , 9 )""> Commande online system</span></p><p><span style=""background-color:rgb( 255 , 255 , 255 );color:rgb( 8 , 8 , 9 )"">volant multifonctions</span></p><p><span style=""background-color:rgb( 255 , 255 , 255 );color:rgb( 8 , 8 , 9 )"">air bags frontaux latéraux , rideaux</span></p><p><span style=""background-color:rgb( 255 , 255 , 255 );color:rgb( 8 , 8 , 9 )"">anti patinage ESP</span></p><p><span style=""background-color:rgb( 255 , 255 , 255 );color:rgb( 8 , 8 , 9 )"">anti démarrage électronique</span></p><p><span style=""background-color:rgb( 255 , 255 , 255 );color:rgb( 8 , 8 , 9 )"">Disponible a notre showroom Hamdoun Auto rue 7 novembre devant lycée Manzel jmil . Bizerte</span></p><p><span style=""background-color:rgb( 255 , 255 , 255 );color:rgb( 8 , 8 , 9 )""> 22045077</span></p><p><span style=""background-color:rgb( 255 , 255 , 255 );color:rgb( 8 , 8 , 9 )"">99626002</span></p><p></p>",2026-01-10,https://www.cava.tn/voitures/fiat-tipo-979161
🏁SEAT LEON XCELLENCE🏁,89900 DT,Seat,Leon,99000,01.2021,Essence,Automatique,8,,,,Occasion,,Sfax,blanc,,,,,1.4,"<span style=""font-size:17px"">&#x1f3c1;SEAT LEON XCELLENCE&#x1f3c1;</span><br /> <span style=""font-size:17px"">➖Année Fin 2021</span><br /> <span style=""font-size:17px"">➖99.000 klm</span><br /> <span style=""font-size:17px"">➖Essence 08ch / 1.4 TSI / 4 Cylindre </span><br /> <span style=""font-size:17px"">BOÎTE AUTO 8 RAPPORTS Aisin </span><br /> <span style=""font-size:17px""><b> </b></span><span style=""font-size:17px"">➖</span><span style=""font-size:17px""><b> Airbags</b></span><span style=""font-size:17px""> Frontaux | Latéraux | Protège-tête</span><br /> <span style=""font-size:17px"">➖</span><span style=""font-size:17px""><b> Aide au stationnement</b></span><span style=""font-size:17px""> Radar de recul | Radar avant | Parkassist | camera de recule</span><br /> <span style=""font-size:17px""> </span><span style=""font-size:17px"">➖</span><span style=""font-size:17px""> System Audio 10 haut parleur </span><br /> <span style=""font-size:17px"">➖ Comande vocals </span><br /> <span style=""font-size:17px"">➖Sièges électriques à position mémorisable</span><br /> <span style=""font-size:17px"">➖Lumière d&#39;ambiance </span><br /> <span style=""font-size:17px"">➖Full Led Light </span><br /> <span style=""font-size:17px"">➖Toit ouvrant </span><br /> <span style=""font-size:17px"">➖Climatisation automatique 3 zones</span><br /> <span style=""font-size:17px"">➖ Androids auto / Carplay auto</span><br /> <span style=""font-size:17px"">➖Volant multifonction</span><br /> <span style=""font-size:17px"">➖ System d&#39;alarme et GPS européen de suivi par téléphone installé </span><br /> <span style=""font-size:17px""> &#x1f4b0;PRIX:89.900 DT&#x1f4b0;</span> <br /><br /><span style=""font-size:17px"">&#x1f4cd;Sfax</span><br /> <span style=""font-size:17px"">☎ &#43;216 99999181</span><br /> <span style=""font-size:17px"">#occasion</span><br /> <span style=""font-size:17px"">#voitureoccasion</span><br /> <span style=""font-size:17px"">#Seat</span><br /> <span style=""font-size:17px"">#Parking</span><br /> <span style=""font-size:17px"">#depotvente </span><br /> <span style=""font-size:17px"">#leon</span><br /> <span style=""font-size:17px"">#1.4 tsi</span>",2026-01-10,https://www.cava.tn/voitures/seat-leon-xcellence-979159
hyundai grand i10,39900 DT,Hyundai,I10,0,01.2022,Essence,Manuelle,5,,,,Occasion,,Bizerte,vert,,,,,1.2,"<p><span style=""background-color:rgb( 255 , 255 , 255 );color:rgb( 8 , 8 , 9 )""> Hamdoun Auto </span></p><p><span style=""background-color:rgb( 255 , 255 , 255 );color:rgb( 8 , 8 , 9 )""> Hyundai Grand i 10</span></p><p><span style=""background-color:rgb( 255 , 255 , 255 );color:rgb( 8 , 8 , 9 )"">Voiture en excellent état</span></p><p><span style=""background-color:rgb( 255 , 255 , 255 );color:rgb( 8 , 8 , 9 )""> Prix 39.900</span></p><p><span style=""background-color:rgb( 255 , 255 , 255 );color:rgb( 8 , 8 , 9 )""> Puissance fiscale : 5cv essence</span></p><p><span style=""background-color:rgb( 255 , 255 , 255 );color:rgb( 8 , 8 , 9 )""> 4 cylinder 1.2</span></p><p><span style=""background-color:rgb( 255 , 255 , 255 );color:rgb( 8 , 8 , 9 )""> Date de mise en circulation : 2022</span></p><p><span style=""background-color:rgb( 255 , 255 , 255 );color:rgb( 8 , 8 , 9 )""> Boite : manuelle</span></p><p><span style=""background-color:rgb( 255 , 255 , 255 );color:rgb( 8 , 8 , 9 )"">Options :</span></p><p><span style=""background-color:rgb( 255 , 255 , 255 );color:rgb( 8 , 8 , 9 )""> Climatiseur</span></p><p><span style=""background-color:rgb( 255 , 255 , 255 );color:rgb( 8 , 8 , 9 )""> radar de recule</span></p><p><span style=""background-color:rgb( 255 , 255 , 255 );color:rgb( 8 , 8 , 9 )""> sonorisation</span></p><p><span style=""background-color:rgb( 255 , 255 , 255 );color:rgb( 8 , 8 , 9 )""> Commande online system</span></p><p><span style=""background-color:rgb( 255 , 255 , 255 );color:rgb( 8 , 8 , 9 )""> Regulateur de vitesse</span></p><p><span style=""background-color:rgb( 255 , 255 , 255 );color:rgb( 8 , 8 , 9 )"">volant multifonctions</span></p><p><span style=""background-color:rgb( 255 , 255 , 255 );color:rgb( 8 , 8 , 9 )""> jantes aluminium</span></p><p><span style=""background-color:rgb( 255 , 255 , 255 );color:rgb( 8 , 8 , 9 )"">air bags frontaux latéraux , rideaux</span></p><p><span style=""background-color:rgb( 255 , 255 , 255 );color:rgb( 8 , 8 , 9 )""> usb , aux , Bluetooth</span></p><p><span style=""background-color:rgb( 255 , 255 , 255 );color:rgb( 8 , 8 , 9 )"">anti patinage ESP</span></p><p><span style=""background-color:rgb( 255 , 255 , 255 );color:rgb( 8 , 8 , 9 )"">anti démarrage électronique</span></p><p><span style=""background-color:rgb( 255 , 255 , 255 );color:rgb( 8 , 8 , 9 )"">capteur de pluie</span></p><p><span style=""background-color:rgb( 255 , 255 , 255 );color:rgb( 8 , 8 , 9 )"">rétroviseur rabattable</span></p><p><span style=""background-color:rgb( 255 , 255 , 255 );color:rgb( 8 , 8 , 9 )"">Disponible a notre showroom Hamdoun Auto rue 7 novembre devant lycée Manzel jmil . Bizerte</span></p><p><span style=""background-color:rgb( 255 , 255 , 255 );color:rgb( 8 , 8 , 9 )""> 22045077.</span></p><p><span style=""background-color:rgb( 255 , 255 , 255 );color:rgb( 8 , 8 , 9 )"">99626002</span></p><p></p>",2026-01-10,https://www.cava.tn/voitures/hyundai-grand-i10-979146
mercedes e180,129900 DT,Mercedes,Autres,0,01.2019,Essence,Automatique,9,,,,Occasion,,Bizerte,blanc,,,,,1.2,"<p><span style=""background-color:rgb( 255 , 255 , 255 );color:rgb( 8 , 8 , 9 )""> Hamdoun Auto </span></p><p><span style=""background-color:rgb( 255 , 255 , 255 );color:rgb( 8 , 8 , 9 )""> Mercedes E 180 AMG</span></p><p><span style=""background-color:rgb( 255 , 255 , 255 );color:rgb( 8 , 8 , 9 )"">Voiture en excellent état</span></p><p><span style=""background-color:rgb( 255 , 255 , 255 );color:rgb( 8 , 8 , 9 )""> Prix 129.900</span></p><p><span style=""background-color:rgb( 255 , 255 , 255 );color:rgb( 8 , 8 , 9 )""> Puissance fiscale : 9 cv essence</span></p><p><span style=""background-color:rgb( 255 , 255 , 255 );color:rgb( 8 , 8 , 9 )""></span></p><p><span style=""background-color:rgb( 255 , 255 , 255 );color:rgb( 8 , 8 , 9 )""> Date de mise en circulation : 2019</span></p><p><span style=""background-color:rgb( 255 , 255 , 255 );color:rgb( 8 , 8 , 9 )""> Boite : auto</span></p><p><span style=""background-color:rgb( 255 , 255 , 255 );color:rgb( 8 , 8 , 9 )""> klm 90.000</span></p><p><span style=""background-color:rgb( 255 , 255 , 255 );color:rgb( 8 , 8 , 9 )"">Options :</span></p><p><span style=""background-color:rgb( 255 , 255 , 255 );color:rgb( 8 , 8 , 9 )""> Climatiseur bi-zon</span></p><p><span style=""background-color:rgb( 255 , 255 , 255 );color:rgb( 8 , 8 , 9 )""> chaise et volant chauffant</span></p><p><span style=""background-color:rgb( 255 , 255 , 255 );color:rgb( 8 , 8 , 9 )""> toit panoramique ouvrant</span></p><p><span style=""background-color:rgb( 255 , 255 , 255 );color:rgb( 8 , 8 , 9 )""> écran tactile</span></p><p><span style=""background-color:rgb( 255 , 255 , 255 );color:rgb( 8 , 8 , 9 )""> caméra de recule</span></p><p><span style=""background-color:rgb( 255 , 255 , 255 );color:rgb( 8 , 8 , 9 )""> radar de recule</span></p><p><span style=""background-color:rgb( 255 , 255 , 255 );color:rgb( 8 , 8 , 9 )""> sonorisation</span></p><p><span style=""background-color:rgb( 255 , 255 , 255 );color:rgb( 8 , 8 , 9 )""> Commande online system</span></p><p><span style=""background-color:rgb( 255 , 255 , 255 );color:rgb( 8 , 8 , 9 )""> Regulateur de vitesse</span></p><p><span style=""background-color:rgb( 255 , 255 , 255 );color:rgb( 8 , 8 , 9 )"">volant multifonctions</span></p><p><span style=""background-color:rgb( 255 , 255 , 255 );color:rgb( 8 , 8 , 9 )""> jantes aluminium</span></p><p><span style=""background-color:rgb( 255 , 255 , 255 );color:rgb( 8 , 8 , 9 )"">air bags frontaux latéraux , rideaux</span></p><p><span style=""background-color:rgb( 255 , 255 , 255 );color:rgb( 8 , 8 , 9 )""> usb , aux , Bluetooth</span></p><p><span style=""background-color:rgb( 255 , 255 , 255 );color:rgb( 8 , 8 , 9 )"">anti patinage ESP</span></p><p><span style=""background-color:rgb( 255 , 255 , 255 );color:rgb( 8 , 8 , 9 )"">anti démarrage électronique</span></p><p><span style=""background-color:rgb( 255 , 255 , 255 );color:rgb( 8 , 8 , 9 )"">capteur de pluie</span></p><p><span style=""background-color:rgb( 255 , 255 , 255 );color:rgb( 8 , 8 , 9 )"">rétroviseur rabattable</span></p><p><span style=""background-color:rgb( 255 , 255 , 255 );color:rgb( 8 , 8 , 9 )"">Disponible a notre showroom Hamdoun Auto rue 7 novembre devant lycée Manzel jmil . Bizerte</span></p><p><span style=""background-color:rgb( 255 , 255 , 255 );color:rgb( 8 , 8 , 9 )""> 22045077</span></p><p><span style=""background-color:rgb( 255 , 255 , 255 );color:rgb( 8 , 8 , 9 )"">99626002</span></p><p></p>",2026-01-10,https://www.cava.tn/voitures/mercedes-e180-979142
