Title,Price,Marque,Modele,Kilometrage,Mise_en_circulation,Energie,Boite_vitesse,Puissance_fiscale,Puissance_ch,Transmission,Carrosserie,Etat_general,Proprietaires,Gouvernorat,Couleur_exterieure,Couleur_interieure,Sellerie,Nombre_places,Nombre_portes,Cylindree,Equipements,Date_annonce,URL
Hyundai i10 2021 276000 km,36000000 DT,Hyundai,I10,276000.0,1.2021,Essence,Automatique,5.0,67.0,Traction,Citadine,,,TND Ben arous,,,,5.0,4.0,998.0,Voir plus,06.03.2026,https://baniola.tn/details/27102/hyundai-i10-2021-276000-km.html
Suzuki celerio 2023 46500 km,1 DT,Suzuki,Celerio,46500.0,1.2023,Essence,Manuelle,,68.0,Traction,Citadine,,,TND Nabeul,,,,5.0,5.0,998.0,"un medecin vend sa voiture suzuki celerio 1 main tt option,peinture d,origine.tel:56177695.Voir plus, un medecin vend sa voiture suzuki celerio 1 main tt option,peinture d,origine.tel:56177695.Voir plus, un medecin vend sa voiture suzuki celerio 1 main tt option,peinture d,origine.tel:56177695., un medecin vend sa voiture suzuki celerio 1 main tt option,peinture d,origine.tel:56177695., Voir plus",06.03.2026,https://baniola.tn/details/27103/suzuki-celerio-2023-46500-km.html
Chery qq 2019 56000 km,22000 DT,Chery,QQ,56000.0,1.2019,Essence,Manuelle,,52.0,Traction,Citadine,,,TND Nabeul,,,,4.0,3.0,812.0,"Voiture en excellente état.1ere mainVoir plus, Voiture en excellente état.1ere mainVoir plus, Voiture en excellente état.1ere main, Voiture en excellente état.1ere main, Voir plus",06.03.2026,https://baniola.tn/details/27104/chery-qq-2019-56000-km.html
Renault kwid 1ère main 2023,202333000 DT,Renault,Clio,30500.0,1.2023,Essence,Manuelle,,75.0,Traction,Citadine,,,TND Négociable Nabeul,,,,5.0,5.0,999.0,"a vendre renault kwid 1ère main tt option.peinture d,origine.tel:56177695.Voir plus, a vendre renault kwid 1ère main tt option.peinture d,origine.tel:56177695.Voir plus, a vendre renault kwid 1ère main tt option.peinture d,origine.tel:56177695., a vendre renault kwid 1ère main tt option.peinture d,origine.tel:56177695., Voir plus",21.02.2026,https://baniola.tn/details/26974/renault-kwid-1ère-main-2023.html
Peugeot 206 2012 158000 km,25500 DT,Peugeot,206,158000.0,1.2012,Essence,Manuelle,,90.0,Traction,Compacte,,,TND Négociable Monastir,,,,5.0,3.0,1580.0,"206+Voir plus, 206+Voir plus, 206+, 206+, Voir plus",02.03.2026,https://baniola.tn/details/27073/peugeot-206-2012-158000-km.html
Volkswagen golf 6 team 182000 km - très bon état,38500 DT,Volkswagen,Golf 6,182000.0,1.201,Essence,Manuelle,7.0,122.0,Traction,Compacte,,,TND Négociable Tunis,,,,5.0,5.0,1595.0,"Importée Allemagne – Première mainAnnée : Avril 2010Kilométrage : 182 000 kmCouleur : Blue Nacré métallisé)Moteur essence : 1.2 TSI – 105 ch / 7 chevaux fiscauxPrix demandé : 38500 DTN✨ Équipements✅ Climatisation automatique Climatronic (bizona)✅ Park Assist : stationnement semi-automatique✅ Radars de stationnement avant + arrière (ParkPilot)✅ Boîte à gants réfrigérée✅ Allumage automatique des feux✅ Essuie-glaces automatiques avec capteur de pluie✅ Rétroviseur intérieur électrochrome (anti-éblouissement)✅ Pack éclairage intérieur + plafonniers LED ambiance✅ Volant cuir sport 3 branches✅ Sièges avant sport chauffants✅ Système audio RCD 310 – Radio CD MP3 – 8 haut-parleurs✅ Ordinateur de bord MFA Plus✅ Jantes alliage 16’’ design✅ Vitres arrière et lunette surteintées (Privacy Glass)✅ Projecteurs antibrouillard avec éclairage statique en virage✅ Rétroviseurs extérieurs électriques et chauffants✅ ESP – ABS – Airbags frontaux, latéraux et rideaux✅ Fixations ISOFIX à l’arrière✅ Système d’alarme antivol d’origine✅ Pneus Michelin en très bon étatÉtat du véhiculeVéhicule très bien entretenu – aucune dépense à prévoirPremière main allemande – historique clair – sans accidentLocalisation : Tunis / ArianaContact téléphone / WhatsApp : 24270848Voir plus, Importée Allemagne – Première mainAnnée : Avril 2010Kilométrage : 182 000 kmCouleur : Blue Nacré métallisé)Moteur essence : 1.2 TSI – 105 ch / 7 chevaux fiscauxPrix demandé : 38500 DTN✨ Équipements✅ Climatisation automatique Climatronic (bizona)✅ Park Assist : stationnement semi-automatique✅ Radars de stationnement avant + arrière (ParkPilot)✅ Boîte à gants réfrigérée✅ Allumage automatique des feux✅ Essuie-glaces automatiques avec capteur de pluie✅ Rétroviseur intérieur électrochrome (anti-éblouissement)✅ Pack éclairage intérieur + plafonniers LED ambiance✅ Volant cuir sport 3 branches✅ Sièges avant sport chauffants✅ Système audio RCD 310 – Radio CD MP3 – 8 haut-parleurs✅ Ordinateur de bord MFA Plus✅ Jantes alliage 16’’ design✅ Vitres arrière et lunette surteintées (Privacy Glass)✅ Projecteurs antibrouillard avec éclairage statique en virage✅ Rétroviseurs extérieurs électriques et chauffants✅ ESP – ABS – Airbags frontaux, latéraux et rideaux✅ Fixations ISOFIX à l’arrière✅ Système d’alarme antivol d’origine✅ Pneus Michelin en très bon étatÉtat du véhiculeVéhicule très bien entretenu – aucune dépense à prévoirPremière main allemande – historique clair – sans accidentLocalisation : Tunis / ArianaContact téléphone / WhatsApp : 24270848Voir plus, Importée Allemagne – Première mainAnnée : Avril 2010Kilométrage : 182 000 kmCouleur : Blue Nacré métallisé)Moteur essence : 1.2 TSI – 105 ch / 7 chevaux fiscauxPrix demandé : 38500 DTN✨ Équipements✅ Climatisation automatique Climatronic (bizona)✅ Park Assist : stationnement semi-automatique✅ Radars de stationnement avant + arrière (ParkPilot)✅ Boîte à gants réfrigérée✅ Allumage automatique des feux✅ Essuie-glaces automatiques avec capteur de pluie✅ Rétroviseur intérieur électrochrome (anti-éblouissement)✅ Pack éclairage intérieur + plafonniers LED ambiance✅ Volant cuir sport 3 branches✅ Sièges avant sport chauffants✅ Système audio RCD 310 – Radio CD MP3 – 8 haut-parleurs✅ Ordinateur de bord MFA Plus✅ Jantes alliage 16’’ design✅ Vitres arrière et lunette surteintées (Privacy Glass)✅ Projecteurs antibrouillard avec éclairage statique en virage✅ Rétroviseurs extérieurs électriques et chauffants✅ ESP – ABS – Airbags frontaux, latéraux et rideaux✅ Fixations ISOFIX à l’arrière✅ Système d’alarme antivol d’origine✅ Pneus Michelin en très bon étatÉtat du véhiculeVéhicule très bien entretenu – aucune dépense à prévoirPremière main allemande – historique clair – sans accidentLocalisation : Tunis / ArianaContact téléphone / WhatsApp : 24270848, Importée Allemagne – Première mainAnnée : Avril 2010Kilométrage : 182 000 kmCouleur : Blue Nacré métallisé)Moteur essence : 1.2 TSI – 105 ch / 7 chevaux fiscauxPrix demandé : 38500 DTN✨ Équipements✅ Climatisation automatique Climatronic (bizona)✅ Park Assist : stationnement semi-automatique✅ Radars de stationnement avant + arrière (ParkPilot)✅ Boîte à gants réfrigérée✅ Allumage automatique des feux✅ Essuie-glaces automatiques avec capteur de pluie✅ Rétroviseur intérieur électrochrome (anti-éblouissement)✅ Pack éclairage intérieur + plafonniers LED ambiance✅ Volant cuir sport 3 branches✅ Sièges avant sport chauffants✅ Système audio RCD 310 – Radio CD MP3 – 8 haut-parleurs✅ Ordinateur de bord MFA Plus✅ Jantes alliage 16’’ design✅ Vitres arrière et lunette surteintées (Privacy Glass)✅ Projecteurs antibrouillard avec éclairage statique en virage✅ Rétroviseurs extérieurs électriques et chauffants✅ ESP – ABS – Airbags frontaux, latéraux et rideaux✅ Fixations ISOFIX à l’arrière✅ Système d’alarme antivol d’origine✅ Pneus Michelin en très bon étatÉtat du véhiculeVéhicule très bien entretenu – aucune dépense à prévoirPremière main allemande – historique clair – sans accidentLocalisation : Tunis / ArianaContact téléphone / WhatsApp : 24270848, Voir plus",25.12.2025,https://baniola.tn/details/25803/volkswagen-golf-6-team-182000-km-très-bon-état.html
Prix imbattable : c180 amg advanced plus - kit black night + toit ouvrant + fin&#8230;,170000 DT,Mercedes,Classe C,52000.0,1.2023,Essence,Automatique,9.0,170.0,Traction,Berline,,,TND Tunis,,,,5.0,5.0,1796.0,"C180 AMG PLUS - Kit Pack BlackNight+ TOIT OUVRANT + Fin 2023 avec une garantie de 2 ans de Mercedes Allemagne9G-TRONICFonction de démarrage KEYLESS-GOPack NightLigne AMG ExtérieurLigne AMG IntérieurApple CarPlayMBUX Navigation PremiumAndroid AutoFestplatten-Navigationkit ambiancePaquet Confort avancéScheibenwischer avec capteur de régénérationSupport de sport multifonctions en cuir nappa45,7 cm (18&amp;quot;) AMGAgent Park-Assistent avec PARKTRONICClimatisation automatique THERMATIQUELED haute performance-ScheinwerferParc-PaketInstallation avec projection des Logos de marqueSystème d&amp;#039;amortissement et pattes de fixationPaquet de lumière intérieurePaquet d&amp;#039;assistancePack d&amp;#039;infodivertissement avancé.........................Voir plus, C180 AMG PLUS - Kit Pack BlackNight+ TOIT OUVRANT + Fin 2023 avec une garantie de 2 ans de Mercedes Allemagne9G-TRONICFonction de démarrage KEYLESS-GOPack NightLigne AMG ExtérieurLigne AMG IntérieurApple CarPlayMBUX Navigation PremiumAndroid AutoFestplatten-Navigationkit ambiancePaquet Confort avancéScheibenwischer avec capteur de régénérationSupport de sport multifonctions en cuir nappa45,7 cm (18&amp;quot;) AMGAgent Park-Assistent avec PARKTRONICClimatisation automatique THERMATIQUELED haute performance-ScheinwerferParc-PaketInstallation avec projection des Logos de marqueSystème d&amp;#039;amortissement et pattes de fixationPaquet de lumière intérieurePaquet d&amp;#039;assistancePack d&amp;#039;infodivertissement avancé.........................Voir plus, C180 AMG PLUS - Kit Pack BlackNight+ TOIT OUVRANT + Fin 2023 avec une garantie de 2 ans de Mercedes Allemagne9G-TRONICFonction de démarrage KEYLESS-GOPack NightLigne AMG ExtérieurLigne AMG IntérieurApple CarPlayMBUX Navigation PremiumAndroid AutoFestplatten-Navigationkit ambiancePaquet Confort avancéScheibenwischer avec capteur de régénérationSupport de sport multifonctions en cuir nappa45,7 cm (18&amp;quot;) AMGAgent Park-Assistent avec PARKTRONICClimatisation automatique THERMATIQUELED haute performance-ScheinwerferParc-PaketInstallation avec projection des Logos de marqueSystème d&amp;#039;amortissement et pattes de fixationPaquet de lumière intérieurePaquet d&amp;#039;assistancePack d&amp;#039;infodivertissement avancé........................., C180 AMG PLUS - Kit Pack BlackNight+ TOIT OUVRANT + Fin 2023 avec une garantie de 2 ans de Mercedes Allemagne9G-TRONICFonction de démarrage KEYLESS-GOPack NightLigne AMG ExtérieurLigne AMG IntérieurApple CarPlayMBUX Navigation PremiumAndroid AutoFestplatten-Navigationkit ambiancePaquet Confort avancéScheibenwischer avec capteur de régénérationSupport de sport multifonctions en cuir nappa45,7 cm (18&amp;quot;) AMGAgent Park-Assistent avec PARKTRONICClimatisation automatique THERMATIQUELED haute performance-ScheinwerferParc-PaketInstallation avec projection des Logos de marqueSystème d&amp;#039;amortissement et pattes de fixationPaquet de lumière intérieurePaquet d&amp;#039;assistancePack d&amp;#039;infodivertissement avancé........................., Voir plus",22.12.2025,https://baniola.tn/details/25757/prix-imbattable-c180-amg-advanced-plus-kit-black-night-toit-ouvrant-fin-amp-8230.html
Citroen c5 aircross 2019 130850 km,54700 DT,Citroen,C5 Aircross,134640.0,1.2019,Essence,Manuelle,7.0,131.0,Traction,SUV,,,TND Gafsa,,,,5.0,5.0,1199.0,"A vendre C5 Aircross 1.2 THP 131 finition Feel BVM6 2019Etat parfaitImporté de France il y a 2 ansDMC 15/03/2019Compteur 130860 KmEntretien suivi rigoureusement avec carnetGPS Cartographie Tunisie à jourOption supplémentaire Android auto et Apple Carplay sans filCaractéristiques techniques :  https://www.largus.fr/fiche-technique/Citroen/C5+Aircross/I/2019/Break+5+Portes/Puretech+130+Ss+Feel-1998115.htmlVoir plus, A vendre C5 Aircross 1.2 THP 131 finition Feel BVM6 2019Etat parfaitImporté de France il y a 2 ansDMC 15/03/2019Compteur 130860 KmEntretien suivi rigoureusement avec carnetGPS Cartographie Tunisie à jourOption supplémentaire Android auto et Apple Carplay sans filCaractéristiques techniques :  https://www.largus.fr/fiche-technique/Citroen/C5+Aircross/I/2019/Break+5+Portes/Puretech+130+Ss+Feel-1998115.htmlVoir plus, A vendre C5 Aircross 1.2 THP 131 finition Feel BVM6 2019Etat parfaitImporté de France il y a 2 ansDMC 15/03/2019Compteur 130860 KmEntretien suivi rigoureusement avec carnetGPS Cartographie Tunisie à jourOption supplémentaire Android auto et Apple Carplay sans filCaractéristiques techniques :  https://www.largus.fr/fiche-technique/Citroen/C5+Aircross/I/2019/Break+5+Portes/Puretech+130+Ss+Feel-1998115.html, A vendre C5 Aircross 1.2 THP 131 finition Feel BVM6 2019Etat parfaitImporté de France il y a 2 ansDMC 15/03/2019Compteur 130860 KmEntretien suivi rigoureusement avec carnetGPS Cartographie Tunisie à jourOption supplémentaire Android auto et Apple Carplay sans filCaractéristiques techniques :  https://www.largus.fr/fiche-technique/Citroen/C5+Aircross/I/2019/Break+5+Portes/Puretech+130+Ss+Feel-1998115.html, Voir plus",04.01.2026,https://baniola.tn/details/26016/citroen-c5-aircross-2019-130850-km.html
Kia rio prestige première main en excellent état,0 DT,Kia,RIO,68000.0,1.2023,Essence,Manuelle,5.0,75.0,Traction,Citadine,,,occasion Kia Rio Kia rio prestige premiÈre main en excellent État Kia rio prestige première main en excellent état Prix non spécifié Bizerte,,,,5.0,5.0,1400.0,"CONTACT ::::::::: 29521077KIA RIO PRESTIGE PREMIÈRE MAINEN TRÈS BON ÉTATVOITURE A L&#039;ÉTAT ORIGINEJAMAIS TOUCHÉECAMÉRA DE STATIONNEMENT ARRIÈREÉCRAN CENTRAL4 VITRES ÉLECTRIQUESINTÉRIEUR CUIRCLIMATISEUR CLIMATRONIC ENFONCTIONENCADREMENT EXTÉRIEUR INOXFERMETURE CENTRALISÉEBLOO TOUTH TÉLÉPHONE MAIN LIBREJANTES EN ALUMINIUMVOLANT RÉGLABLE EN HAUTEUR ET ENPROFONDEURCONNECTIVITÉ AUXCOMMANDE AU VOLANTFINITION CHROMÉEALARMEFIXATION ISOFIX5 CV. 4 CYLINDRESVISIBLE A BIZERTEVoir plus, CONTACT ::::::::: 29521077KIA RIO PRESTIGE PREMIÈRE MAINEN TRÈS BON ÉTATVOITURE A L&#039;ÉTAT ORIGINEJAMAIS TOUCHÉECAMÉRA DE STATIONNEMENT ARRIÈREÉCRAN CENTRAL4 VITRES ÉLECTRIQUESINTÉRIEUR CUIRCLIMATISEUR CLIMATRONIC ENFONCTIONENCADREMENT EXTÉRIEUR INOXFERMETURE CENTRALISÉEBLOO TOUTH TÉLÉPHONE MAIN LIBREJANTES EN ALUMINIUMVOLANT RÉGLABLE EN HAUTEUR ET ENPROFONDEURCONNECTIVITÉ AUXCOMMANDE AU VOLANTFINITION CHROMÉEALARMEFIXATION ISOFIX5 CV. 4 CYLINDRESVISIBLE A BIZERTEVoir plus, CONTACT ::::::::: 29521077KIA RIO PRESTIGE PREMIÈRE MAINEN TRÈS BON ÉTATVOITURE A L&#039;ÉTAT ORIGINEJAMAIS TOUCHÉECAMÉRA DE STATIONNEMENT ARRIÈREÉCRAN CENTRAL4 VITRES ÉLECTRIQUESINTÉRIEUR CUIRCLIMATISEUR CLIMATRONIC ENFONCTIONENCADREMENT EXTÉRIEUR INOXFERMETURE CENTRALISÉEBLOO TOUTH TÉLÉPHONE MAIN LIBREJANTES EN ALUMINIUMVOLANT RÉGLABLE EN HAUTEUR ET ENPROFONDEURCONNECTIVITÉ AUXCOMMANDE AU VOLANTFINITION CHROMÉEALARMEFIXATION ISOFIX5 CV. 4 CYLINDRESVISIBLE A BIZERTE, CONTACT ::::::::: 29521077KIA RIO PRESTIGE PREMIÈRE MAINEN TRÈS BON ÉTATVOITURE A L&#039;ÉTAT ORIGINEJAMAIS TOUCHÉECAMÉRA DE STATIONNEMENT ARRIÈREÉCRAN CENTRAL4 VITRES ÉLECTRIQUESINTÉRIEUR CUIRCLIMATISEUR CLIMATRONIC ENFONCTIONENCADREMENT EXTÉRIEUR INOXFERMETURE CENTRALISÉEBLOO TOUTH TÉLÉPHONE MAIN LIBREJANTES EN ALUMINIUMVOLANT RÉGLABLE EN HAUTEUR ET ENPROFONDEURCONNECTIVITÉ AUXCOMMANDE AU VOLANTFINITION CHROMÉEALARMEFIXATION ISOFIX5 CV. 4 CYLINDRESVISIBLE A BIZERTE, Voir plus",20.02.2026,https://baniola.tn/details/26963/kia-rio-prestige-première-main-en-excellent-état.html
Suzuki dzair première main en très bon état,39500 DT,Suzuki,Autres,70000.0,1.2023,Essence,Manuelle,,,,,,,occasion Suzuki Autres Suzuki dzair premiÈre main en trÈs bon État Suzuki dzair première main en très bon état Prix non spécifié Ariana,,,,,,,"50648069VOITURE SUZUKI DZAIR 5 CV ESSENCE4 CYLINDRES  BOÎTE MANUELLEPREMIÈRE MAIN TRÈS PROPREVOITURE A L&#039;ÉTAT ORIGINE JAMAISTOUCHÉE OU RETOUCHÉE PEINTURED&#039;ORIGINE TOUTE OPTION4 VITRES ÉLECTRIQUESRÉTROVISEURS ÉLECTRIQUES ETRABATTABLES ÉLECTRIQUEMENTFERMETURE CENTRALISÉEBLOO TOUTHCONNECTIVITÉ AUXANTI BROUILLARDJANTES EN ALUMINIUMVISIBLE A BIZERTE ZARZOUNAVoir plus, 50648069VOITURE SUZUKI DZAIR 5 CV ESSENCE4 CYLINDRES  BOÎTE MANUELLEPREMIÈRE MAIN TRÈS PROPREVOITURE A L&#039;ÉTAT ORIGINE JAMAISTOUCHÉE OU RETOUCHÉE PEINTURED&#039;ORIGINE TOUTE OPTION4 VITRES ÉLECTRIQUESRÉTROVISEURS ÉLECTRIQUES ETRABATTABLES ÉLECTRIQUEMENTFERMETURE CENTRALISÉEBLOO TOUTHCONNECTIVITÉ AUXANTI BROUILLARDJANTES EN ALUMINIUMVISIBLE A BIZERTE ZARZOUNAVoir plus, 50648069VOITURE SUZUKI DZAIR 5 CV ESSENCE4 CYLINDRES  BOÎTE MANUELLEPREMIÈRE MAIN TRÈS PROPREVOITURE A L&#039;ÉTAT ORIGINE JAMAISTOUCHÉE OU RETOUCHÉE PEINTURED&#039;ORIGINE TOUTE OPTION4 VITRES ÉLECTRIQUESRÉTROVISEURS ÉLECTRIQUES ETRABATTABLES ÉLECTRIQUEMENTFERMETURE CENTRALISÉEBLOO TOUTHCONNECTIVITÉ AUXANTI BROUILLARDJANTES EN ALUMINIUMVISIBLE A BIZERTE ZARZOUNA, 50648069VOITURE SUZUKI DZAIR 5 CV ESSENCE4 CYLINDRES  BOÎTE MANUELLEPREMIÈRE MAIN TRÈS PROPREVOITURE A L&#039;ÉTAT ORIGINE JAMAISTOUCHÉE OU RETOUCHÉE PEINTURED&#039;ORIGINE TOUTE OPTION4 VITRES ÉLECTRIQUESRÉTROVISEURS ÉLECTRIQUES ETRABATTABLES ÉLECTRIQUEMENTFERMETURE CENTRALISÉEBLOO TOUTHCONNECTIVITÉ AUXANTI BROUILLARDJANTES EN ALUMINIUMVISIBLE A BIZERTE ZARZOUNA, Voir plus",16.02.2026,https://baniola.tn/details/26920/suzuki-dzair-première-main-en-très-bon-état.html
Chevrolet aveo 2012 200000 km,20700 DT,Chevrolet,AVEO,200000.0,1.2012,Essence,Manuelle,,86.0,Traction,Berline,,,TND Négociable Beja,,,,5.0,4.0,1399.0,"Bonne occasion, voiture 2eme main.Voir plus, Bonne occasion, voiture 2eme main.Voir plus, Bonne occasion, voiture 2eme main., Bonne occasion, voiture 2eme main., Voir plus",27.02.2026,https://baniola.tn/details/27053/chevrolet-aveo-2012-200000-km.html
Peugeot 107 2011 201000 km,22500 DT,Peugeot,107,201000.0,1.2011,Essence,Manuelle,4.0,68.0,Traction,Citadine,,,TND Négociable Ben arous,,,,4.0,5.0,998.0,"Peugeot 107 2011Voir plus, Peugeot 107 2011Voir plus, Peugeot 107 2011, Peugeot 107 2011, Voir plus",06.01.2026,https://baniola.tn/details/26072/peugeot-107-2011-201000-km.html
Volkswagen golf 6 tdi,32500 DT,Volkswagen,Golf,200000.0,1.2012,Diesel,Automatique,,105.0,Traction,Compacte,,,TND Tunis,,,,5.0,3.0,1968.0,"Voiture en bonne étatKilométrage: 200000kmMotorisation impeccable 1.6 tdiBoite automatiqueBien entretenuPeinture d'origine jamais touchéTéléphone: 95077304Voir plus, Voiture en bonne étatKilométrage: 200000kmMotorisation impeccable 1.6 tdiBoite automatiqueBien entretenuPeinture d'origine jamais touchéTéléphone: 95077304Voir plus, Voiture en bonne étatKilométrage: 200000kmMotorisation impeccable 1.6 tdiBoite automatiqueBien entretenuPeinture d'origine jamais touchéTéléphone: 95077304, Voiture en bonne étatKilométrage: 200000kmMotorisation impeccable 1.6 tdiBoite automatiqueBien entretenuPeinture d'origine jamais touchéTéléphone: 95077304, Voir plus",24.02.2026,https://baniola.tn/details/27018/volkswagen-golf-6-tdi.html
Peugeot 206 2007 410 km,14500 DT,Peugeot,206,410.0,1.2007,Essence,Manuelle,5.0,75.0,Traction,Compacte,,,TND Ben arous,,,,5.0,3.0,1360.0,"Peugeot 206 à vendre410 000 km (kilométrage total du véhicule, moteur remplacé).Moteur actuel en très bon état., disponible à h chatt et RadesDirection assistée2 vitres électriquesVoir plus, Peugeot 206 à vendre410 000 km (kilométrage total du véhicule, moteur remplacé).Moteur actuel en très bon état., disponible à h chatt et RadesDirection assistée2 vitres électriquesVoir plus, Peugeot 206 à vendre410 000 km (kilométrage total du véhicule, moteur remplacé).Moteur actuel en très bon état., disponible à h chatt et RadesDirection assistée2 vitres électriques, Peugeot 206 à vendre410 000 km (kilométrage total du véhicule, moteur remplacé).Moteur actuel en très bon état., disponible à h chatt et RadesDirection assistée2 vitres électriques, Voir plus",23.02.2026,https://baniola.tn/details/27004/peugeot-206-2007-410-km.html
Suzuki dzair première main en état neuf,39500 DT,Suzuki,Autres,70000.0,1.2023,Essence,Manuelle,5.0,50.0,Traction,Citadine,,,TND Bizerte,,,,4.0,4.0,660.0,"TÉLÉPHONE :::::::::: 29195223SUZUKI DZAIR PREMIÈRE MAINEN ÉTAT NEUFVOITURE TRÈS PROPRE INTÉRIEUR ETEXTÉRIEUR A L&amp;#039;ÉTAT ORIGINE JAMAISTOUCHÉE OU RETOUCHÉE PEINTURED&amp;#039;ORIGINE4 VITRES ÉLECTRIQUESJANTES EN ALUMINIUMANTI BROUILLARDRÉTROVISEURS ÉLECTRIQUES ETRABATTABLESFERMETURE CENTRALISÉEBLOO TOUTH TÉLÉPHONE MAIN LIBRECONNECTIVITÉ AUXVISIBLE A BIZERTEVoir plus, TÉLÉPHONE :::::::::: 29195223SUZUKI DZAIR PREMIÈRE MAINEN ÉTAT NEUFVOITURE TRÈS PROPRE INTÉRIEUR ETEXTÉRIEUR A L&amp;#039;ÉTAT ORIGINE JAMAISTOUCHÉE OU RETOUCHÉE PEINTURED&amp;#039;ORIGINE4 VITRES ÉLECTRIQUESJANTES EN ALUMINIUMANTI BROUILLARDRÉTROVISEURS ÉLECTRIQUES ETRABATTABLESFERMETURE CENTRALISÉEBLOO TOUTH TÉLÉPHONE MAIN LIBRECONNECTIVITÉ AUXVISIBLE A BIZERTEVoir plus, TÉLÉPHONE :::::::::: 29195223SUZUKI DZAIR PREMIÈRE MAINEN ÉTAT NEUFVOITURE TRÈS PROPRE INTÉRIEUR ETEXTÉRIEUR A L&amp;#039;ÉTAT ORIGINE JAMAISTOUCHÉE OU RETOUCHÉE PEINTURED&amp;#039;ORIGINE4 VITRES ÉLECTRIQUESJANTES EN ALUMINIUMANTI BROUILLARDRÉTROVISEURS ÉLECTRIQUES ETRABATTABLESFERMETURE CENTRALISÉEBLOO TOUTH TÉLÉPHONE MAIN LIBRECONNECTIVITÉ AUXVISIBLE A BIZERTE, TÉLÉPHONE :::::::::: 29195223SUZUKI DZAIR PREMIÈRE MAINEN ÉTAT NEUFVOITURE TRÈS PROPRE INTÉRIEUR ETEXTÉRIEUR A L&amp;#039;ÉTAT ORIGINE JAMAISTOUCHÉE OU RETOUCHÉE PEINTURED&amp;#039;ORIGINE4 VITRES ÉLECTRIQUESJANTES EN ALUMINIUMANTI BROUILLARDRÉTROVISEURS ÉLECTRIQUES ETRABATTABLESFERMETURE CENTRALISÉEBLOO TOUTH TÉLÉPHONE MAIN LIBRECONNECTIVITÉ AUXVISIBLE A BIZERTE, Voir plus",18.02.2026,https://baniola.tn/details/26949/suzuki-dzair-première-main-en-état-neuf.html
Hyundai i10 2022 26200 km,43000 DT,Hyundai,I10,26200.0,1.2022,Essence,Manuelle,,67.0,Traction,Citadine,,,TND Sousse,,,,5.0,5.0,998.0,,05.03.2026,https://baniola.tn/details/27099/hyundai-i10-2022-26200-km.html
Mahindra kuv 100 k8 ttes options 2020 56000 km,28800 DT,Mahindra,KUV 100,56500.0,1.202,Essence,Manuelle,,82.0,Traction,SUV,,,TND Négociable Ariana,,,,6.0,5.0,1198.0,"K8 ttes optionsVoir plus, K8 ttes optionsVoir plus, K8 ttes options, K8 ttes options, Voir plus",27.02.2026,https://baniola.tn/details/27044/mahindra-kuv-100-k8-ttes-options-2020-56000-km.html
Mercedes classe c 2010 320 km,52 DT,Mercedes,Classe C,320.0,1.201,Diesel,Automatique,10.0,170.0,Propulsion,Berline,,,TND Échange possible Medenine,,,,5.0,4.0,2987.0,"vends  mercedes  c 220 CDI.204 seul proprietaire depuis acquisition  en france mai 2010 vente au plus offrant model avant garde. jante alu. automatique. bien entretenuVoir plus, vends  mercedes  c 220 CDI.204 seul proprietaire depuis acquisition  en france mai 2010 vente au plus offrant model avant garde. jante alu. automatique. bien entretenuVoir plus, vends  mercedes  c 220 CDI.204 seul proprietaire depuis acquisition  en france mai 2010 vente au plus offrant model avant garde. jante alu. automatique. bien entretenu, vends  mercedes  c 220 CDI.204 seul proprietaire depuis acquisition  en france mai 2010 vente au plus offrant model avant garde. jante alu. automatique. bien entretenu, Voir plus",05.03.2026,https://baniola.tn/details/27094/mercedes-classe-c-2010-320-km.html
Citroen c4 cactus 2014 160.000 km,34 DT,Citroen,C4 CACTUS,160.0,1.2014,Essence,Automatique,,82.0,Traction,Compacte,,,TND Négociable Tunis,,,,5.0,5.0,1199.0,,04.03.2026,https://baniola.tn/details/27086/citroen-c4-cactus-2014-160-000-km.html
Volkswagen golf 7 2013 264000 km,47000 DT,Volkswagen,Golf 7,264000.0,1.2013,Essence,Manuelle,,122.0,Traction,Compacte,,,TND Ben arous,,,,5.0,5.0,1390.0,,04.03.2026,https://baniola.tn/details/27087/volkswagen-golf-7-2013-264000-km.html
Peugeot 208 2022 95000 km,35000 DT,Peugeot,208,95000.0,1.2022,Essence,Manuelle,,82.0,Traction,Citadine,,,TND Négociable Sousse,,,,5.0,5.0,1199.0,"En bon etat vente pour departVoir plus, En bon etat vente pour departVoir plus, En bon etat vente pour depart, En bon etat vente pour depart, Voir plus",04.03.2026,https://baniola.tn/details/27088/peugeot-208-2022-95000-km.html
Bmw x3 2016 198175km,0 DT,Bmw,X3,195000.0,1.2016,Diesel,Automatique,8.0,190.0,Intégrale,SUV,,,km Prix non spécifié Medenine,,,,5.0,5.0,1995.0,"BMW X3 2016KM:198175 KMBOITE AUTOIMPORTÉE EN FRANCEDIESELVoir plus, BMW X3 2016KM:198175 KMBOITE AUTOIMPORTÉE EN FRANCEDIESELVoir plus, BMW X3 2016KM:198175 KMBOITE AUTOIMPORTÉE EN FRANCEDIESEL, BMW X3 2016KM:198175 KMBOITE AUTOIMPORTÉE EN FRANCEDIESEL, Voir plus",04.03.2026,https://baniola.tn/details/27090/bmw-x3-2016-198175km.html
